Open time	Open	High	Low	Close	Volume
2025-01-31 19:00:00	0.31284	0.31415	0.3106	0.31258	12352967.0
2025-01-31 20:00:00	0.31257	0.31815	0.31255	0.31753	31063360.0
2025-01-31 21:00:00	0.31754	0.31894	0.31618	0.31728	23437693.0
2025-01-31 22:00:00	0.31728	0.31961	0.31619	0.31705	24804160.0
2025-01-31 23:00:00	0.31708	0.31833	0.31414	0.31492	26129954.0
2025-02-01 00:00:00	0.31493	0.32	0.31461	0.31771	30273442.0
2025-02-01 01:00:00	0.31771	0.31897	0.31558	0.31583	27305404.0
2025-02-01 02:00:00	0.31584	0.31663	0.31231	0.31237	20904917.0
2025-02-01 03:00:00	0.31238	0.31356	0.30301	0.30563	76170199.0
2025-02-01 04:00:00	0.30564	0.30822	0.30453	0.30615	26283498.0
2025-02-01 05:00:00	0.30614	0.3063	0.30165	0.30462	24325629.0
2025-02-01 06:00:00	0.30461	0.30628	0.30187	0.30628	18079770.0
2025-02-01 07:00:00	0.30629	0.30746	0.30463	0.30561	15406191.0
2025-02-01 08:00:00	0.30562	0.30645	0.30356	0.30644	14584676.0
2025-02-01 09:00:00	0.30644	0.30885	0.30453	0.30851	18683169.0
2025-02-01 10:00:00	0.30851	0.309	0.30732	0.30741	9824719.0
2025-02-01 11:00:00	0.3074	0.31134	0.307	0.31115	15369000.0
2025-02-01 12:00:00	0.31116	0.31215	0.30784	0.30846	11929582.0
2025-02-01 13:00:00	0.30846	0.30894	0.3062	0.30686	9320243.0
2025-02-01 14:00:00	0.30685	0.30862	0.30654	0.30798	7477887.0
2025-02-01 15:00:00	0.30801	0.30811	0.30469	0.30617	15069721.0
2025-02-01 16:00:00	0.30618	0.3065	0.3038	0.30458	9334041.0
2025-02-01 17:00:00	0.30458	0.30543	0.3018	0.30307	16969697.0
2025-02-01 18:00:00	0.30307	0.30326	0.29824	0.2993	25795589.0
2025-02-01 19:00:00	0.29931	0.3022	0.29821	0.29835	20784913.0
2025-02-01 20:00:00	0.29832	0.30159	0.29822	0.30151	14815746.0
2025-02-01 21:00:00	0.30151	0.30151	0.29974	0.30067	12960161.0
2025-02-01 22:00:00	0.30068	0.30092	0.29712	0.29739	15235085.0
2025-02-01 23:00:00	0.29742	0.29958	0.29662	0.29693	13898072.0
2025-02-02 00:00:00	0.29693	0.29918	0.29501	0.2987	18764533.0
2025-02-02 01:00:00	0.2987	0.29988	0.29575	0.29594	14834162.0
2025-02-02 02:00:00	0.29594	0.29937	0.29594	0.29909	13772333.0
2025-02-02 03:00:00	0.29909	0.29919	0.29524	0.29549	15376134.0
2025-02-02 04:00:00	0.2955	0.29568	0.29108	0.29301	35264650.0
2025-02-02 05:00:00	0.29301	0.29312	0.28778	0.29054	49465695.0
2025-02-02 06:00:00	0.29054	0.29289	0.28745	0.28813	28934451.0
2025-02-02 07:00:00	0.28811	0.28988	0.28441	0.28718	32900567.0
2025-02-02 08:00:00	0.28715	0.2876	0.2808	0.28479	62458495.0
2025-02-02 09:00:00	0.2848	0.292	0.28475	0.29084	32537559.0
2025-02-02 10:00:00	0.29085	0.29378	0.29043	0.29081	18016285.0
2025-02-02 11:00:00	0.29084	0.2909	0.28435	0.28524	32894476.0
2025-02-02 12:00:00	0.28521	0.28609	0.27782	0.27818	65335559.0
2025-02-02 13:00:00	0.27821	0.28249	0.27743	0.2798	29209855.0
2025-02-02 14:00:00	0.2798	0.28395	0.27946	0.28359	18383977.0
2025-02-02 15:00:00	0.28359	0.28591	0.28261	0.28348	18559767.0
2025-02-02 16:00:00	0.28348	0.28358	0.27946	0.28016	18208552.0
2025-02-02 17:00:00	0.28017	0.28485	0.27889	0.28208	24132240.0
2025-02-02 18:00:00	0.28205	0.28205	0.27982	0.2814	18817434.0
2025-02-02 19:00:00	0.2814	0.28163	0.27647	0.27798	34042501.0
2025-02-02 20:00:00	0.27801	0.27907	0.27167	0.2727	54414437.0
2025-02-02 21:00:00	0.27267	0.27583	0.2688	0.26897	48515169.0
2025-02-02 22:00:00	0.269	0.2757	0.2685	0.2757	47516968.0
2025-02-02 23:00:00	0.2757	0.27736	0.27301	0.27304	31361120.0
2025-02-03 00:00:00	0.27304	0.27422	0.2702	0.2732	33557645.0
2025-02-03 01:00:00	0.27321	0.27329	0.25913	0.2607	97951622.0
2025-02-03 02:00:00	0.26071	0.26464	0.24851	0.25153	192663359.0
2025-02-03 03:00:00	0.25157	0.25584	0.24617	0.24748	154871073.0
2025-02-03 04:00:00	0.2475	0.2613	0.2439	0.25822	178148396.0
2025-02-03 05:00:00	0.25823	0.26256	0.25448	0.25535	67580393.0
2025-02-03 06:00:00	0.25536	0.25646	0.24925	0.25051	59052663.0
2025-02-03 07:00:00	0.25052	0.25511	0.23596	0.25065	101096848.0
2025-02-03 08:00:00	0.25064	0.25361	0.24113	0.25302	111077589.0
2025-02-03 09:00:00	0.25303	0.25325	0.22785	0.23367	236262263.0
2025-02-03 10:00:00	0.23369	0.23563	0.19272	0.2056	356930869.0
2025-02-03 11:00:00	0.20564	0.21592	0.17662	0.21022	527761539.0
2025-02-03 12:00:00	0.21031	0.22581	0.20932	0.22194	189879081.0
2025-02-03 13:00:00	0.22195	0.22455	0.21046	0.21084	162502548.0
2025-02-03 14:00:00	0.21086	0.22364	0.21074	0.22353	85501949.0
2025-02-03 15:00:00	0.22352	0.23242	0.21979	0.23122	98843614.0
2025-02-03 16:00:00	0.23121	0.24514	0.23018	0.24405	107413406.0
2025-02-03 17:00:00	0.24404	0.24404	0.23346	0.23858	91187644.0
2025-02-03 18:00:00	0.23858	0.24205	0.23449	0.23592	64717085.0
2025-02-03 19:00:00	0.2359	0.24638	0.23444	0.24624	52518298.0
2025-02-03 20:00:00	0.24624	0.24638	0.23513	0.23672	63173770.0
2025-02-03 21:00:00	0.23674	0.23944	0.23	0.23101	78989039.0
2025-02-03 22:00:00	0.23101	0.23339	0.22622	0.22914	81878889.0
2025-02-03 23:00:00	0.22916	0.23836	0.22087	0.23692	209086833.0
2025-02-04 00:00:00	0.23691	0.26629	0.23548	0.26367	232046876.0
2025-02-04 01:00:00	0.26366	0.26803	0.25786	0.25929	148106030.0
2025-02-04 02:00:00	0.25932	0.26291	0.25527	0.26008	72530844.0
2025-02-04 03:00:00	0.26007	0.26812	0.25681	0.26806	83891393.0
2025-02-04 04:00:00	0.26804	0.27804	0.26355	0.2745	108239409.0
2025-02-04 05:00:00	0.2745	0.27453	0.26427	0.2682	95985368.0
2025-02-04 06:00:00	0.26823	0.27758	0.26771	0.27499	77444690.0
2025-02-04 07:00:00	0.27499	0.28167	0.27422	0.27516	62282967.0
2025-02-04 08:00:00	0.27516	0.27667	0.27155	0.27463	34422805.0
2025-02-04 09:00:00	0.27462	0.27811	0.26938	0.26942	57534810.0
2025-02-04 10:00:00	0.26943	0.27438	0.26868	0.27146	46537559.0
2025-02-04 11:00:00	0.27149	0.27247	0.26587	0.26682	38462129.0
2025-02-04 12:00:00	0.26683	0.26767	0.26405	0.26637	37436313.0
2025-02-04 13:00:00	0.26637	0.26757	0.26076	0.2616	44579257.0
2025-02-04 14:00:00	0.2616	0.26218	0.24844	0.25082	115646975.0
2025-02-04 15:00:00	0.25086	0.25652	0.25086	0.25498	53936935.0
2025-02-04 16:00:00	0.25498	0.25512	0.2461	0.24697	48430522.0
2025-02-04 17:00:00	0.24697	0.25029	0.24521	0.24724	50904621.0
2025-02-04 18:00:00	0.24724	0.25039	0.2471	0.24839	37790969.0
2025-02-04 19:00:00	0.2484	0.25452	0.24814	0.25326	46419328.0
2025-02-04 20:00:00	0.25325	0.25987	0.25298	0.25444	54391423.0
2025-02-04 21:00:00	0.25445	0.26054	0.25392	0.25748	43302134.0
2025-02-04 22:00:00	0.25749	0.26123	0.25448	0.25557	49557203.0
2025-02-04 23:00:00	0.25557	0.26713	0.25367	0.26105	90443631.0
2025-02-05 00:00:00	0.26105	0.26267	0.25367	0.257	70435017.0
2025-02-05 01:00:00	0.25701	0.26162	0.2557	0.25876	41772071.0
2025-02-05 02:00:00	0.25876	0.26168	0.25595	0.25848	34788812.0
2025-02-05 03:00:00	0.25849	0.26225	0.25705	0.26141	30023205.0
2025-02-05 04:00:00	0.2614	0.2696	0.25579	0.25579	89110960.0
2025-02-05 05:00:00	0.25602	0.25898	0.25001	0.25177	113145194.0
2025-02-05 06:00:00	0.25179	0.25197	0.24258	0.24346	90118672.0
2025-02-05 07:00:00	0.24347	0.25179	0.24301	0.25091	45710473.0
2025-02-05 08:00:00	0.25092	0.25393	0.24852	0.2499	42208197.0
2025-02-05 09:00:00	0.24992	0.25245	0.24888	0.25073	31855117.0
2025-02-05 10:00:00	0.25071	0.25503	0.25011	0.25046	27115868.0
2025-02-05 11:00:00	0.25047	0.25495	0.2486	0.2538	32550670.0
2025-02-05 12:00:00	0.25375	0.255	0.25166	0.2529	17867291.0
2025-02-05 13:00:00	0.25289	0.25462	0.25184	0.25223	14725659.0
2025-02-05 14:00:00	0.25224	0.25529	0.249	0.25399	23202556.0
2025-02-05 15:00:00	0.25398	0.254	0.24971	0.25044	18669321.0
2025-02-05 16:00:00	0.25044	0.25332	0.24899	0.25245	16306838.0
2025-02-05 17:00:00	0.25244	0.25425	0.25049	0.25155	15863227.0
2025-02-05 18:00:00	0.25155	0.2543	0.24977	0.25127	20523638.0
2025-02-05 19:00:00	0.25127	0.25321	0.25046	0.25183	18795931.0
2025-02-05 20:00:00	0.25182	0.25651	0.25182	0.25613	36564273.0
2025-02-05 21:00:00	0.25611	0.25778	0.25268	0.25326	30129877.0
2025-02-05 22:00:00	0.25327	0.25639	0.25259	0.2561	21711654.0
2025-02-05 23:00:00	0.2561	0.25824	0.2522	0.25346	32963354.0
2025-02-06 00:00:00	0.25346	0.25581	0.24958	0.25275	39529611.0
2025-02-06 01:00:00	0.25274	0.25349	0.24503	0.24765	65937643.0
2025-02-06 02:00:00	0.24767	0.24915	0.24081	0.24091	52439009.0
2025-02-06 03:00:00	0.24093	0.24341	0.23848	0.2398	63996150.0
2025-02-06 04:00:00	0.2398	0.24618	0.23884	0.24555	36778694.0
2025-02-06 05:00:00	0.24556	0.24847	0.2405	0.24221	42861473.0
2025-02-06 06:00:00	0.24222	0.24358	0.23926	0.24004	23751526.0
2025-02-06 07:00:00	0.24003	0.24161	0.23562	0.23674	44224566.0
2025-02-06 08:00:00	0.23674	0.2396	0.23646	0.23835	25330297.0
2025-02-06 09:00:00	0.23835	0.24155	0.23798	0.23838	29153492.0
2025-02-06 10:00:00	0.23839	0.24316	0.23691	0.24047	28097490.0
2025-02-06 11:00:00	0.24046	0.24359	0.24036	0.24171	20628850.0
2025-02-06 12:00:00	0.24171	0.24421	0.24027	0.24268	16150120.0
2025-02-06 13:00:00	0.2427	0.24511	0.24224	0.24451	14988070.0
2025-02-06 14:00:00	0.24453	0.24496	0.24272	0.2442	10845113.0
2025-02-06 15:00:00	0.24421	0.24757	0.24253	0.24694	21805458.0
2025-02-06 16:00:00	0.24693	0.24696	0.24316	0.24429	19025244.0
2025-02-06 17:00:00	0.24429	0.24484	0.24195	0.24266	15239529.0
2025-02-06 18:00:00	0.24266	0.24731	0.24165	0.24681	29173052.0
2025-02-06 19:00:00	0.2468	0.24967	0.24606	0.24811	32541610.0
2025-02-06 20:00:00	0.2481	0.24854	0.24344	0.24571	31597356.0
2025-02-06 21:00:00	0.24571	0.24624	0.23975	0.24149	38988743.0
2025-02-06 22:00:00	0.24147	0.24626	0.24105	0.24447	35538763.0
2025-02-06 23:00:00	0.24446	0.24536	0.23743	0.23925	54661374.0
2025-02-07 00:00:00	0.23925	0.2406	0.2297	0.23184	98548121.0
2025-02-07 01:00:00	0.23185	0.23557	0.22919	0.23099	69399146.0
2025-02-07 02:00:00	0.23098	0.23628	0.22933	0.23263	38994213.0
2025-02-07 03:00:00	0.23263	0.23307	0.22906	0.22935	37393198.0
2025-02-07 04:00:00	0.22933	0.23209	0.22701	0.22805	62748484.0
2025-02-07 05:00:00	0.22806	0.23329	0.2276	0.2323	38577539.0
2025-02-07 06:00:00	0.2323	0.23244	0.2268	0.23061	33462418.0
2025-02-07 07:00:00	0.23062	0.23075	0.22688	0.23029	21387183.0
2025-02-07 08:00:00	0.23029	0.23125	0.22609	0.22845	20328964.0
2025-02-07 09:00:00	0.22845	0.23276	0.22813	0.22995	22629417.0
2025-02-07 10:00:00	0.22994	0.23659	0.22867	0.23481	33878820.0
2025-02-07 11:00:00	0.2348	0.23718	0.23365	0.23449	22141592.0
2025-02-07 12:00:00	0.23448	0.23518	0.23133	0.2332	12743482.0
2025-02-07 13:00:00	0.23321	0.23516	0.23273	0.23343	10217121.0
2025-02-07 14:00:00	0.23343	0.23403	0.23162	0.23318	10742881.0
2025-02-07 15:00:00	0.23318	0.23338	0.22719	0.22973	33237307.0
2025-02-07 16:00:00	0.22974	0.23375	0.22967	0.23076	22297772.0
2025-02-07 17:00:00	0.23077	0.23477	0.22968	0.23322	18791998.0
2025-02-07 18:00:00	0.23324	0.2367	0.23278	0.23645	21140299.0
2025-02-07 19:00:00	0.23645	0.238	0.23541	0.23576	26153277.0
2025-02-07 20:00:00	0.23576	0.23815	0.23559	0.23782	26146534.0
2025-02-07 21:00:00	0.23781	0.23924	0.23517	0.23722	24508512.0
2025-02-07 22:00:00	0.2372	0.24357	0.23466	0.24312	69243879.0
2025-02-07 23:00:00	0.24311	0.24767	0.24149	0.24656	82423768.0
2025-02-08 00:00:00	0.24656	0.2466	0.2372	0.24164	72344009.0
2025-02-08 01:00:00	0.24165	0.24331	0.2382	0.24009	35622098.0
2025-02-08 02:00:00	0.2401	0.24047	0.2354	0.23736	40850742.0
2025-02-08 03:00:00	0.23737	0.24452	0.23676	0.24157	42326641.0
2025-02-08 04:00:00	0.24156	0.24191	0.23715	0.23837	28574196.0
2025-02-08 05:00:00	0.23838	0.23888	0.22898	0.22965	56762746.0
2025-02-08 06:00:00	0.22965	0.2328	0.22808	0.22903	36452159.0
2025-02-08 07:00:00	0.22903	0.22989	0.22616	0.22959	35923342.0
2025-02-08 08:00:00	0.22957	0.2329	0.22897	0.23248	25960937.0
2025-02-08 09:00:00	0.23246	0.23531	0.23092	0.23422	29480018.0
2025-02-08 10:00:00	0.23421	0.23421	0.23048	0.23051	18900078.0
2025-02-08 11:00:00	0.23051	0.23163	0.22946	0.23078	17926986.0
2025-02-08 12:00:00	0.23078	0.23237	0.22931	0.22998	13110695.0
2025-02-08 13:00:00	0.22998	0.23119	0.22794	0.22842	16203047.0
2025-02-08 14:00:00	0.22842	0.22947	0.22701	0.2285	14025974.0
2025-02-08 15:00:00	0.22852	0.23	0.22737	0.22819	13178494.0
2025-02-08 16:00:00	0.22819	0.23089	0.22555	0.22967	21855658.0
2025-02-08 17:00:00	0.22969	0.23064	0.22665	0.22665	15608197.0
2025-02-08 18:00:00	0.22665	0.22874	0.22655	0.22824	11358307.0
2025-02-08 19:00:00	0.22825	0.22965	0.22764	0.22875	14703237.0
2025-02-08 20:00:00	0.22875	0.22949	0.22699	0.22913	11155693.0
2025-02-08 21:00:00	0.22913	0.23045	0.22708	0.22761	21737661.0
2025-02-08 22:00:00	0.22762	0.23248	0.22746	0.23022	26565175.0
2025-02-08 23:00:00	0.23021	0.23165	0.228	0.23144	25393969.0
2025-02-09 00:00:00	0.23144	0.23318	0.22879	0.23037	23105991.0
2025-02-09 01:00:00	0.23037	0.23158	0.22863	0.23128	21931713.0
2025-02-09 02:00:00	0.23127	0.23332	0.22965	0.23218	41916862.0
2025-02-09 03:00:00	0.23219	0.23344	0.23039	0.23236	20261216.0
2025-02-09 04:00:00	0.23235	0.23443	0.23192	0.23358	18360193.0
2025-02-09 05:00:00	0.23357	0.23425	0.23203	0.23296	11292279.0
2025-02-09 06:00:00	0.23295	0.23436	0.23227	0.23304	10013765.0
2025-02-09 07:00:00	0.23304	0.2344	0.2314	0.23244	11320344.0
2025-02-09 08:00:00	0.23244	0.23619	0.23233	0.23396	15576613.0
2025-02-09 09:00:00	0.23396	0.23465	0.23291	0.23383	12221187.0
2025-02-09 10:00:00	0.23383	0.23765	0.23306	0.2362	22311753.0
2025-02-09 11:00:00	0.23619	0.23655	0.23413	0.23429	10157309.0
2025-02-09 12:00:00	0.23429	0.24211	0.2339	0.24211	44107057.0
2025-02-09 13:00:00	0.2421	0.24225	0.23873	0.24017	28479291.0
2025-02-09 14:00:00	0.24017	0.241	0.23917	0.24012	15197859.0
2025-02-09 15:00:00	0.24012	0.24032	0.2374	0.23996	18885252.0
2025-02-09 16:00:00	0.23997	0.2406	0.23856	0.24027	11500005.0
2025-02-09 17:00:00	0.24027	0.24297	0.24026	0.24169	15877657.0
2025-02-09 18:00:00	0.24169	0.24186	0.23879	0.23986	13292726.0
2025-02-09 19:00:00	0.23985	0.23988	0.238	0.23814	13315593.0
2025-02-09 20:00:00	0.23813	0.23898	0.23577	0.23595	14298410.0
2025-02-09 21:00:00	0.23597	0.23687	0.2329	0.23383	21787121.0
2025-02-09 22:00:00	0.23382	0.23435	0.228	0.22886	39886087.0
2025-02-09 23:00:00	0.22888	0.23151	0.22838	0.23094	26942211.0
2025-02-10 00:00:00	0.23093	0.23406	0.23069	0.23399	25454231.0
2025-02-10 01:00:00	0.23399	0.23571	0.23313	0.23474	25246083.0
2025-02-10 02:00:00	0.23475	0.23609	0.23186	0.23299	20843771.0
2025-02-10 03:00:00	0.233	0.23305	0.23111	0.23209	10619637.0
2025-02-10 04:00:00	0.23208	0.23246	0.22883	0.2295	17653819.0
2025-02-10 05:00:00	0.22951	0.2328	0.22926	0.23072	16422039.0
2025-02-10 06:00:00	0.23072	0.23128	0.21931	0.22174	83248488.0
2025-02-10 07:00:00	0.22172	0.22719	0.21944	0.2245	67466077.0
2025-02-10 08:00:00	0.22449	0.22965	0.22371	0.2289	25177235.0
2025-02-10 09:00:00	0.2289	0.23576	0.22874	0.23415	47516002.0
2025-02-10 10:00:00	0.23416	0.23461	0.2257	0.22656	42200633.0
2025-02-10 11:00:00	0.22653	0.22757	0.22344	0.22513	57027391.0
2025-02-10 12:00:00	0.22515	0.23434	0.22394	0.23201	49525716.0
2025-02-10 13:00:00	0.23201	0.23615	0.2306	0.23379	23624034.0
